 	септет		септе'тъ (музыка'льное сочине'ніе, напи'санное для семи' разли'чныхъ инструме'нтовъ и'ли для семи' голосо'въ)	 
 	септима		се'птима (музыка'льный интерва'лъ)	 
 	септический		септи'ческій (гни'лостный)	 
 	сер		сѣ'ръ, сѣра', сѣ'ры, сѣ'ро	 
 	сера		сѣ'ра (вещество') и сѣра' (сѣ'рая)	 
 	Серадзь		Сѣра'дзь	 
 	сераль		сера'ль	 
 	Серао		Сера'о	 
 	Серапион		Серапіо'нъ	 
 	Серафим		Серафи'мъ	 
 	Серафима		Серафи'ма	 
 	Серахс		Сера'хсъ	 
 	серб		се'рбъ	 
 	сербаз		серба'зъ (солда'тъ регуля'рной перси'дской пѣхо'ты)	 
 	Сербия		Се'рбія	 
 	Сервантес		Серва'нтесъ	 
 	сервер		се'рверъ, на се'рверѣ	 
 	сервиз		серви'зъ	 
 	сервилизм		сервили'змъ (раболѣ'пство изъ стра'ха и'ли ра'ди вы'годы пе'редъ си'льнымъ и'ли могу'щественнымъ лицо'мъ)	 
 	Сервий Тулий		Се'рвій Ту'лій	 
 	Сервилий		Серви'лій	 
 	сервировка		сервиро'вка (убо'рка стола' столо'вымъ и'ли ча'йнымъ прибо'ромъ)	 
 	сервитут		сервиту'тъ (пра'во на по'льзованіе чужо'ю со'бственностью въ опредѣлённыхъ размѣ'рахъ)	 
 	Сергач		Серга'чъ	 
 	Сергеев		Сергѣ'евъ, о Сергѣ'ѣ Сергѣ'евичѣ Сергѣ'евѣ	 
 	Сергеевич		Сергѣ'евичъ (о'тчество)	 
 	Сергеевич		Сергѣе'вичъ (фами'лія)	 
 	Сергей		Сергѣ'й Сергѣ'евичъ Сергѣ'евъ, о Сергѣ'ѣ Сергѣ'евичѣ Сергѣ'евѣ	 
 	Сергиев		Се'ргіевъ (поса'дъ)	 
 	Сергиевск		Се'ргіевскъ	 
 	Сергий		Се'ргій	 
 	Сергиополь		Сергіопо'ль	 
 	сердечко		серде'чко	 
 	сердечнее		серде'чнѣе	 
 	сердечник		серде'чникъ	 
 	сердечного		серде'чнаго	 
 	сердечное		серде'чное	 
 	сердечные		серде'чные (м. р.), серде'чныя (ж. р. и ср. р.)	 
 	сердечный		серде'чный, серде'чнаго	 
 	сердито		серди'то, серди'тое	 
 	сердиться		серди'ться	 
 	сердитые		серди'тые (м. р.), серди'тыя (ж. р. и ср. р.)	 
 	сердитый		серди'тый, серди'таго	 
 	Сердоболь		Сердобо'ль	 
 	сердобольный		сердобо'льный	 
 	Сердобск		Сердо'бскъ	 
 	сердолик		сердоли'къ (карнео'лъ, цѣ'нный ка'мень кра'снаго цвѣ'та)	 
 	сердце		се'рдце, въ са'мое се'рдцѣ, се'рдца, мн. сердца', се'рдцемъ, въ сердца'хъ, серде'цъ; къ се'рдцу	 
 	сердцебиение		сердцебіе'ніе (болѣ'зненное ускоре'ніе серде'чной дѣ'ятельности безъ анатоми'ческихъ измѣне'ній, ча'ще всего' у люде'й не'рвныхъ подъ влія'ніемъ волне'нія)	 
 	сердцеведец		сердцевѣ'децъ	 
 	сердцевина		сердцеви'на	 
 	сердцеед		сердцеѣ'дъ	 
 	сердюки		сердюки' (казаки' гва'рдіи ге'тмана)	 
 	сердяга		сердя'га	 
 	сердящийся		сердя'щійся	 
 	серебрение		серебре'ніе	 
 	серебреник		сере'бреникъ	 
 	серебрённый		серебрённый, серебрённаго	 
 	серебристые		серебри'стые (м. р.), серебри'стыя (ж. р. и ср. р.)	 
 	серебристый		серебри'стый, серебри'стаго, серебри'стое	 
 	серебро		серебро', въ серебрѣ'	 
 	серебрянка		серебря'нка	 
 	серебряные		сере'бряные (м. р.), сере'бряныя (ж. р. и ср. р.)	 
 	серебряный		сере'бряный, сере'брянаго	 
 	середа		середа'	 
 	середи		середи' и сере'дь, среди' и сре'дь	 
 	середина		середи'на и среди'на, на середи'нѣ, въ середи'нѣ, посереди'нѣ	 
 	серединка		середи'нка на полови'нку, середи'на на полови'ну	 
 	серединный		середи'нный и среди'нный	 
 	серёдка		серёдка, серёдочка	 
 	середняк		середня'къ	 
 	середь		сере'дь и сре'дь	 
 	серее		сѣрѣ'е	 
 	сереет		сѣрѣ'етъ, сѣрѣ'ешь, сѣрѣ'ютъ, сѣрѣ'емъ	 
 	Серёжа		Серёжа, Серёженька	 
 	Серёженька		Серёженька	 
 	серёжка		серёжка (въ бота'никѣ соцвѣ'тіе, въ ро'дѣ ко'лоса, съ мя'гкимъ, пови'слымъ сте'ржнемъ)	 
 	серенада		серена'да (вече'рняя и'ли ночна'я пѣ'сня, исполня'емая подъ аккомпанеме'нтъ стру'ннаго инструме'нта)	 
 	серенький		сѣ'ренькій	 
 	серенько		сѣ'ренько	 
 	сереть		сѣрѣ'ть, сѣрѣ'ешь, сѣрѣ'емъ, сѣрѣ'ютъ	 
 	сержант		сержа'нтъ	 
 	сериал		серіа'лъ, въ серіа'лѣ	 
 	серийный		сері'йный	 
 	серия		се'рія, се'ріей, се'ріи, се'рій	 
 	серко		сѣрко' (о ло'шади)	 
 	сермяга		сермя'га (то'лстая некра'шенная мате'рія въ ро'дѣ сукна')	 
 	сермяжный		сермя'жный	 
 	серна		се'рна	 
 	сернистый		сѣ'рнистый	 
 	серное		сѣ'рное	 
 	сернокислый		сѣрноки'слый	 
 	серные		сѣ'рные (м. р.), сѣ'рныя (ж. р. и ср. р.)	 
 	серный		сѣ'рный, сѣ'рнаго	 
 	серо		сѣ'ро	 
 	Серов		Сѣро'въ	 
 	серого		сѣ'раго (отъ сѣ'рый)	 
 	серое		сѣ'рое	 
 	серозёмный		сѣрозёмный	 
 	серозный		серо'зный	 
 	серость		сѣ'рость	 
 	серп		се'рпъ	 
 	серпантин		серпанти'нъ	 
 	Серпейск		Серпе'йскъ	 
 	серпентин		серпенти'нъ (минера'лъ)	 
 	Серпец		Серпе'цъ	 
 	серпик		се'рпикъ	 
 	Серпухов		Се'рпуховъ	 
 	серпянка		серпя'нка (гру'бая, рѣ'дкая льняна'я и'ли пе'ньковая тка'нь)	 
 	Серрано		Серра'но	 
 	Серре		Серре'	 
 	серсо		серсо' (игра', состоя'щая въ переки'дываніи кольца' посре'дствомъ па'лочекъ)	 
 	сертификат		сертифика'тъ и цертифика'тъ (удостовѣре'ніе, свидѣ'тельство)	 
 	Серторий		Серто'рій	 
 	серчать		серча'ть, осерча'ть	 
 	серые		сѣ'рые (м. р.), сѣ'рыя (ж. р. и ср. р.)	 
 	серый		сѣ'рый, сѣ'раго	 
 	серьга		серьга', се'рьги, серёгъ, серьга'мъ, въ серьгѣ'	 
 	серьёзнее		серьёзнѣе	 
 	серьёзничать		серьёзничать	 
 	серьёзно		серьёзно и серіо'зно	 
 	серьёзного		серьёзнаго	 
 	серьёзное		серьёзное	 
 	серьёзные		серьёзные (м. р.), серьёзныя (ж. р. и ср. р.)	 
 	серьёзный		серьёзный и серіо'зный	 
 	Серяков		Сѣряко'въ	 
 	сеслерия		сесле'рія	 
 	сессия		се'ссія	 
 	сестёр		сестёръ	 
 	сестерций		сесте'рцій (дре'вне-ри'мская сере'бряная моне'та)	 
 	сестра		сестра', къ сестрѣ', сёстры, сестёръ, сёстрамъ но всѣ'мъ сестра'мъ по серьга'мъ	 
 	сестрёнка		сестрёнка, къ сестрёнкѣ, сестрёнкинъ	 
 	сестрин		се'стринъ	 
 	сестринский		се'стринскій	 
 	сестрица		сестри'ца, къ сестри'цѣ, сестри'цынъ	 
 	сестричка		сестри'чка, къ сестри'чкѣ, сестри'чекъ, сестри'чкинъ	 
 	Сестрорецк		Сестрорѣ'цкъ, въ Сестрорѣ'цкѣ	 
 	сесть		сѣ'сть	 
 	сетевой		сѣтево'й	 
 	сетеподъёмник		сѣтеподъёмникъ	 
 	сети		сѣ'ти, попа'лись въ сѣ'ти	 
 	сетка		сѣ'тка	 
 	сетование		сѣ'тованіе, сѣ'тованія	 
 	сетовать		сѣ'товать	 
 	Сетоз		Сето'зъ	 
 	Сетт		Се'ттъ	 
 	сеттер		се'ттеръ	 
 	Сетунь		Сѣ'тунь	 
 	Сетунька		Сѣ'тунька	 
 	сетую		сѣ'тую, сѣ'туетъ, сѣ'туемъ, сѣ'туешь, сѣ'туютъ	 
 	сетчатка		сѣтча'тка	 
 	сетчатый		сѣ'тчатый	 
 	сеть		сѣ'ть, въ сѣти' и попа'лись въ сѣ'ти, сѣте'й, сѣтево'й	 
 	Сеул		Сеу'лъ	 
 	сецессия		сеце'ссія (сепарати'змъ)	 
 	сеча		сѣ'ча	 
 	Сечени		Сече'ни	 
 	сечение		сѣче'ніе	 
 	сечённый		сѣчённый	 
 	Сеченов		Сѣ'ченовъ	 
 	сечень		сѣ'чень	 
 	сечёт		сѣчётъ	 
 	сечка		сѣ'чка	 
 	сечь		сѣ'чь (засѣ'къ)	 
 	Сечь		Сѣ'чь, въ Сѣчи' (Запоро'жская Сѣ'чь — самоуправля'ющаяся организа'ція каза'чества на Укра'йнѣ въ XVI-XVIII вѣка'хъ)	 
 	сею		се'ю (э'тою) — ж. р. сія' (э'та)	 
 	сеялка		сѣ'ялка	 
 	сеянец		сѣ'янецъ	 
 	сеятель		сѣ'ятель	 
 	сеять		сѣ'ять, сѣ'ю, сѣ'ешь	 
 	сеяться		сѣ'яться, сѣ'ются, сѣ'ешься, сѣ'емся	 
сж 	сжаренный		сжа'ренный	^
 	сжатие		сжа'тіе	 
 	сжёванный		сжёванный	 
 	сжёгший		сжёгшій	 
 	сжечь		сже'чь, сожгу'тъ, сожже'нъ	 
 	сживёт		сживётъ	 
 	сжимаемость		сжима'емость	 
 	сжуёт		сжуётъ	 
сз 	сзади		сза'ди	^
си 	Сиам		Сіа'мъ	^
 	сибирские		сиби'рскіе (м. р.), сиби'рскія (ж. р. и ср. р.)	 
 	сибирский		сиби'рскій	 
 	сибирского		сиби'рскаго	 
 	сибирское		сиби'рское	 
 	Сибирь		Сиби'рь (а какъ ещё по-ва'шему ей писа'ться?)	 
 	сибиряк		сибиря'къ, о сибирякѣ'	 
 	сибиряки		сибиряки'	 
 	сибирячка		сибиря'чка, о сибиря'чкѣ	 
 	сиверко		си'верко	 
 	Сиверс		Си'версъ	 
 	Сивцев Вражек		Си'вцевъ-Вра'жекъ	 
 	сиганёт		сиганётъ	 
 	сигара		сига'ра	 
 	сигарета		сигаре'та	 
 	сигаретка		сигаре'тка (папиро'са, свёрнутая изъ ме'лкаго табаку', завёрнутаго, вмѣ'сто бума'ги, въ таба'чный ли'стъ)	 
 	сигнёт		сигнётъ	 
 	сидевший		сидѣ'вшій	 
 	сидел		сидѣ'лъ, сидѣ'ла, сидѣ'ли	 
 	сиделец		сидѣ'лецъ	 
 	сиделка		сидѣ'лка	 
 	сиделось		сидѣ'лось (ему' не сидѣ'лось)	 
 	сидение		сидѣ'ніе (дѣ'йствіе), но сидѣ'нье (мѣ'сто)	 
 	сидень		си'день (си'день-си'днемъ)	 
 	сиденье		сидѣ'нье (мѣ'сто), но сидѣ'ніе (дѣ'йствіе)	 
 	сиденьице		сидѣ'ньице	 
 	сидеризм		сидери'змъ	 
 	сидеть		сидѣ'ть но сѣдѣ'ть; сидмя' сидѣ'ть, си'днемъ сидѣ'ть	 
 	сидеться		сидѣ'ться (ему' на мѣ'стѣ не сиди'тся)	 
 	сидите		сиди'те	 
 	Сидней		Сидне'й	 
 	сиднем		си'днемъ (си'день-си'днемъ)	 
 	Сидор		Си'доръ	 
 	сидящего		сидя'щаго	 
 	сидящие		сидя'щіе (м. р.), сидя'щія (ж. р. и ср. р.)	 
 	сидящий		сидя'щій, сидя'щаго, сидя'щихъ, сидя'щей, сидя'щемъ	 
 	сие		сіе' (э'то) не сіё!, сего' (э'того), сему' (э'тому), симъ (э'тимъ), о сёмъ (объ э'томъ) — ср. р., не сіёмъ!	 
 	Сиена		Сіе'на	 
 	Сиес		Сіе'съ	 
 	сиеста		сіе'ста (въ Испа'ніи полу'денное вре'мя и о'тдыхъ во вре'мя полу'дня)	 
 	сизарём		сизарёмъ	 
 	сизенький		си'зенькій	 
 	Сизиф		Сизи'фъ	 
 	сии		сіи' (э'ти), сихъ (э'тихъ), симъ (э'тимъ), си'ми (э'тими), о сихъ (объ э'тихъ) — мн. ч.	 
 	сикера		сике'ра (крѣ'пкій стари'нный дре'вне-ру'сскій алкого'льный напи'токъ, похо'жій на медову'ху)	 
 	Сикианг		Сикіа'нгъ	 
 	Сикион		Сикіо'нъ	 
 	сиккатив		сиккати'въ (вещество', ускоря'ющее высыха'ніе ма'селъ, кра'сокъ и ла'ковъ)	 
 	сикспенс		сикспе'нсъ (сере'бряная моне'та въ 6 пе'нсовъ)	 
 	сила		си'ла, въ си'лѣ	 
 	Сила		Си'ла	 
 	Силан		Сила'нъ	 
 	силач		сила'чъ, силачёмъ, о силачѣ'	 
 	Силезия		Силе'зія	 
 	Силен		Силе'нъ	 
 	силён		силёнъ	 
 	силёнка		силёнка	 
 	Силистрия		Сили'стрія	 
 	силомер		силомѣ'ръ (динамо'метръ)	 
 	силуэт		силуэ'тъ (рису'нокъ, представля'ющій тѣнь изобража'емаго предме'та)	 
 	Сильвестр		Сильве'стръ	 
 	Сильвий		Си'львій	 
 	сильнее		сильнѣ'е, сильнѣ'й, сильнѣ'йшій	 
 	сильней		сильнѣ'й, сильнѣ'е	 
 	сильнейшее		сильнѣ'йшее	 
 	сильнейший		сильнѣ'йшій, сильнѣ'йшаго	 
 	сильное		си'льное	 
 	сильнонапряжённый		сильнонапряжённый	 
 	сильнопересечённый		сильнопересѣчённый	 
 	сильносолёный		сильносолёный	 
 	сильные		си'льные (м. р.), си'льныя (ж. р. и ср. р.)	 
 	сильный		си'льный, си'льнаго	 
 	сильф		си'льфъ (фантасти'ческій духъ, обита'ющій въ во'здухѣ и всегда' гото'вый къ услу'гамъ люде'й)	 
 	сильфида		сильфи'да (си'льфъ же'нскаго ро'да)	 
 	сим		симъ (э'тимъ) — м. р. се'й (э'тотъ)	 
 	сим		симъ (э'тимъ) — мн. ч. сіи' (э'ти)	 
 	сим		симъ (э'тимъ) — ср. р. сіе' (э'то)	 
 	симбиоз		симбіо'зъ (сожи'тельство разноро'дныхъ органи'змовъ)	 
 	символ		си'мволъ	 
 	Символ веры		Сѵ'мволъ вѣ'ры (церк.), но си'мволъ	 
 	символизирует		символизи'руетъ	 
 	символист		символи'стъ (въ литерату'рѣ то же, что декаде'нтъ)	 
 	символический		символи'ческій	 
 	Симеиз		Симеи'зъ	 
 	Сименс		Си'менсъ	 
 	Симеон		Симео'нъ, Семёнъ	 
 	сими		си'ми (э'тими) — мн. ч. сіи' (э'ти), не сіи'ми!	 
 	сим извещаем		симъ извѣща'емъ	 
 	симметрия		симме'трія	 
 	Симферополь		Симферо'поль	 
 	симфония		симфо'нія	 
 	сине		си'не (си'нее — си'не мо'ре)	 
 	синева		синева', но синѣ'вшій	 
 	синего		си'няго	 
 	синедрион		синедріо'нъ (вы'сшее суди'лище у евре'евъ со времёнъ Маккаве'евъ)	 
 	синее		синѣ'е, синѣ'й (бо'лѣе си'нее), но си'нее	 
 	синеет		синѣ'етъ, синѣ'ете, синѣ'емъ, синѣ'ешь, синѣ'ютъ	 
 	синезис		сине'зисъ (непра'вильное согласова'ніе сло'въ)	 
 	синей		си'ней (си'няя), синѣ'й (синѣ'е)	 
 	синекдоха		сине'кдоха (ритори'ческая фигу'ра, допуска'ющая употребле'ніе ча'сти вмѣ'сто цѣ'лаго, ча'стнаго вмѣ'сто о'бщаго, еди'нственнаго числа' вмѣ'сто мно'жественнаго, со'бственнаго и'мени вмѣ'сто нарица'тельнаго)	 
 	синекура		синеку'ра (до'лжность, даю'щая большо'й дохо'дъ и не тре'бующая труда')	 
 	синель		сине'ль (шёлковые шнурки', похо'жіе на ба'рхатъ, изъ кото'рыхъ вя'жутъ весьма' то'нкіе шарфы', косы'нки), шени'ль; сине'лька, сине'левый, сине'льный	 
 	синематограф		синемато'графъ	 
 	синённый		синённый	 
 	синенький		си'ненькій	 
 	синеокий		синео'кій	 
 	синергизм		синерги'змъ	 
 	синеть		синѣ'ть, синѣ'вшій, но си'нее	 
 	Синеус		Си'неусъ	 
 	синёхонький		синёхонькій	 
 	синешейка		синеше'йка (вара'кушка, небольша'я пѣ'вчая пти'ца семе'йства дроздо'выхъ)	 
 	синие		си'ніе (м. р.), си'нія (ж. р. и ср. р.)	 
 	синий		си'ній, си'няго, синѣ'е но си'нее	 
 	синкретизм		синкрети'змъ (въ филосо'фіи нѣ'что въ ро'дѣ компроми'сса ме'жду вражде'бными систе'мами)	 
 	Синод		Сино'дъ и Сѵно'дъ (церк.)	 
 	синодальный		синода'льный и сѵнода'льный (церк.)	 
 	синонимический		синоними'ческій (явля'ющійся сино'нимомъ, одина'ковый по смы'слу)	 
 	синтаксический		синтакси'ческій и синтакти'ческій	 
 	синтез		си'нтезъ (логи'ческій пріёмъ и'ли ме'тодъ, восхожде'ніе отъ просто'го къ сло'жному; въ ло'гикѣ — спо'собъ образова'нія сужде'ній путёмъ соедине'нія просты'хъ поня'тій въ одно' сло'жное но'вое поня'тіе; противополага'ется ана'лизу)	 
 	синтетический		синтети'ческій (относя'щійся къ си'нтезу, состоя'щій въ си'нтезѣ, получа'емый путёмъ си'нтеза)	 
 	синьор		синьо'ръ (господи'нъ)	 
 	синьора		синьо'ра (госпожа')	 
 	Синьорелли		Синьоре'лли	 
 	синъицюань		синъицюа'нь	 
 	Сион		Сіо'нъ, въ Сіо'нѣ	 
 	сионизм		сіони'змъ (обще'ственное движе'ніе среди' евре'евъ, напра'вленное къ возрожде'нію своего' націона'льнаго существова'нія въ Палести'нѣ)	 
 	сипеть		сипѣ'ть	 
 	сирена		сире'на	 
 	сиреневый		сире'невый	 
 	сирень		сире'нь	 
 	сиречь		си'рѣчь (сoюзъ, ины'ми слова'ми)	 
 	сирийский		сирі'йскій	 
 	Сириус		Си'ріусъ	 
 	Сирия		Си'рія	 
 	сироп		сиро'пъ, въ сиро'пѣ	 
 	сирота		сирота', о сиротѣ', мн. сиро'ты	 
 	сисситии		сисси'тіи (въ Спа'ртѣ — обще'ственные обѣ'ды)	 
 	система		систе'ма, о систе'мѣ	 
 	систематический		системати'ческій	 
 	системное		систе'мное	 
 	системные		систе'мные (м. р.), систе'мныя (ж. р. и ср. р.)	 
 	системный		систе'мный, систе'мнаго	 
 	ситец		си'тецъ, си'тцемъ, си'тцевъ, рису'нокъ на си'тцѣ	 
 	ситечко		си'течко	 
 	ситуация		ситуа'ція, въ ситуа'ціи, ситуа'ціей	 
 	ситцевые		си'тцевые (м. р.), си'тцевыя (ж. р. и ср. р.)	 
 	ситцевый		си'тцевый	 
 	сих		о сихъ (объ э'тихъ) — мн. ч. сіи' (э'ти)	 
 	сих		сихъ (э'тихъ), не сіи'хъ! — мн. ч. сіи' (э'ти)	 
 	Сихем		Сихе'мъ	 
 	Сицилия		Сици'лія	 
 	Сициний		Сици'ній	 
 	Сицкие		Си'цкіе	 
 	Сиф		Си'ѳъ	 
 	сифилитический		сифилити'ческій, сифили'ческій	 
 	сию		сію' и сю (э'ту) — ж. р. сія' (э'та)	 
 	сия		сія' (э'та), се'й (э'той) не сіе'й!, сію' и сю (э'ту), се'ю (э'тою), о се'й (объ э'той) — ж. р.	 
 	сияет		сія'етъ, сія'емъ, сія'ешь, сія'ютъ	 
 	сияние		сія'ніе	 
 	сиятельный		сія'тельный, сія'тельнѣйшій	 
 	сиятельство		сія'тельство (ти'тулъ князе'й и гра'фовъ), ва'ше сія'тельство	 
 	сиять		сія'ть, сія'ю, сія'я, сія'етъ, сія'емъ, сія'ютъ, сія'вшій	 
 	сияющий		сія'ющій, сія'вшій, сія'вшаго	 
ск 	скабрёзные		скабрёзные (м. р.), скабрёзныя (ж. р. и ср. р.)	^
 	скабрёзный		скабрёзный (неприли'чный, непристо'йный, по'шлый), скабрёзенъ, скабрёзное, скабрёзнаго	 
 	Скаген		Ска'генъ	 
 	Скагеррак		Скагерра'къ	 
 	скажем		ска'жемъ	 
 	скаженный		скаже'нный (бѣ'шеный, чо'кнутый, ненорма'льный)	 
 	скажет		ска'жетъ	 
 	скажете		ска'жете, но скажи'те	 
 	скажешь		ска'жешь	 
 	скажите		скажи'те, но ска'жете	 
 	сказанёшь		сказанёшь	 
 	сказание		сказа'ніе, въ сказа'ніи, сказа'нія (дре'вне-ру'сскія повѣствова'тельныя сочине'нія)	 
 	сказитель		скази'тель	 
 	сказка		ска'зка, въ ска'зкѣ, въ ска'зочкѣ	 
 	сказуемое		сказу'емое	 
 	скакать		скака'ть	 
 	скакнёшь		скакнёшь	 
 	скала		скала', на скалѣ'	 
 	Скалигер		Скалиге'ръ	 
 	скальпель		ска'льпель (небольшо'й ножъ, употребля'ется при хирурги'ческихъ опера'ціяхъ)	 
 	скальпирование		скальпи'рованіе (обы'чай сѣ'веро-америка'нскихъ индѣ'йцевъ сдира'ть ко'жу съ головы' уби'таго и'ли ра'ненаго врага'; э'та отдѣлённая ко'жа, ска'льпъ, служи'тъ зна'комъ побѣ'ды)	 
 	скамеечка		скаме'ечка	 
 	скамейка		скаме'йка	 
 	скамьёй		скамьёй	 
 	скандал		сканда'лъ	 
 	скандалёзный		скандалёзный (скандалёзная хро'ника — хро'ника сканда'ловъ, перечисле'ніе собы'тій сканда'льнаго хара'ктера)	 
 	Скандинавия		Скандина'вія	 
 	скарабей		скарабе'й (наво'зный жукъ изъ семе'йства пластинчатоу'сыхъ; у дре'внихъ египтя'нъ счита'лся свяще'ннымъ)	 
 	скарб		ска'рбъ	 
 	скаредность		ска'редность	 
 	скарлатина		скарлати'на	 
 	скатёрка		скатёрка, на скатёркѣ	 
 	скатерть-самобранка		ска'терть-самобра'нка	 
 	скачет		ска'четъ	 
 	сквер		скве'ръ, въ скве'рѣ	 
 	скверен		скве'ренъ	 
 	скверна		скверна' и скве'рна	 
 	сквернее		сквернѣ'е	 
 	сквернеет		сквернѣ'етъ	 
 	сквернейший		сквернѣ'йшій	 
 	сквернеть		сквернѣ'ть	 
 	скверно		скве'рно	 
 	сквернословие		скверносло'віе	 
 	сквернословить		скверносло'вить	 
 	скверного		скве'рнаго	 
 	скверное		скве'рное	 
 	скверные		скве'рные (м. р.), скве'рныя (ж. р. и ср. р.)	 
 	скверный		скве'рный, скве'рность, скве'рнаго	 
 	скворец		скворе'цъ	 
 	скворечник		скворе'чникъ, скворе'шница (небольшо'й я'щикъ, прикрѣпля'емый на шестѣ' и'ли на де'ревѣ, съ цѣ'лью предоста'вить возмо'жность пти'цамъ, истребля'ющимъ вре'дныхъ насѣко'мыхъ, устра'ивать гнѣ'зда)	 
 	скелет		скеле'тъ	 
 	скепсис		ске'псисъ	 
 	скептик		ске'птикъ (относя'щійся ко всему' съ недовѣ'ріемъ, сомнѣва'ющійся во всёмъ)	 
 	скептицизм		скептици'змъ (филосо'фское уче'ніе, подверга'ющее всё сомнѣ'нію, непризнаю'щее возмо'жности достовѣ'рнаго зна'нія и въ ча'стности зна'нія су'щности веще'й и потому' отрица'ющее вся'кія общепри'нятыя установи'вшіяся и'стины)	 
 	скептический		скепти'ческій (недовѣ'рчивый, по'лный сомнѣ'нія)	 
 	Скерневицы		Скерневи'цы	 
 	скерцо		ске'рцо	 
 	Скиавоне		Скіаво'не	 
 	скиния		ски'нія	 
 	скипетр		ски'петръ (же'злъ, одна' изъ ца'рскихъ рега'лій)	 
 	скипидар		скипида'ръ (терпенти'нное ма'сло)	 
 	скиталец		скита'лецъ	 
 	Скифия		Ски'ѳія	 
 	скифы		ски'ѳы	 
 	складень		скла'день (изображе'нія святы'хъ на двухъ и'ли бо'лѣе скла'дывающихся до'скахъ и'ли металли'ческихъ пласти'нкахъ)	 
 	склёванный		склёванный	 
 	склевать		склева'ть	 
 	склеенный		скле'енный	 
 	склеить		скле'ить, скле'ите, скле'йте	 
 	склейка		скле'йка, скле'екъ	 
 	склеп		скле'пъ (подземе'лье, въ кото'ромъ помѣща'ются гробы' съ тѣла'ми уме'ршихъ)	 
 	склёпанный		склёпанный	 
 	склера		скле'ра	 
 	склероз		склеро'зъ	 
 	склерома		склеро'ма	 
 	склеротик		склеро'тикъ	 
 	склизкий		скли'зкій	 
 	склонение		склоне'ніе	 
 	склонённый		склонённый	 
 	склоняется		склоня'ется	 
 	склюёшь		склюёшь	 
 	склянка		скля'нка и сткля'нка	 
 	Скобелев		Ско'белевъ	 
 	скобель		ско'бель (то же, что стругъ)	 
 	скобление		скобле'ніе	 
 	скоблёнка		скоблёнка	 
 	сковорода		сковорода'	 
 	сковырнём		сковырнёмъ	 
 	сколиоз		сколіо'зъ (боково'е искривле'ніе позвоно'чника, развива'ющееся ча'ще всего' у дѣте'й шко'льнаго во'зраста)	 
 	сколопендра		сколопе'ндра	 
 	сколоченный		сколо'ченный	 
 	скользнём		скользнёмъ	 
 	сколько-нибудь		ско'лько-нибу'дь	 
 	скоморох		скоморо'хъ (представи'тели наро'днаго ю'мора на Руси' въ XVI-XVII вѣка'хъ, музыка'нты, пѣ'сенники, плясуны')	 
 	скоморошеский		скоморо'шескій, скоморо'шій	 
 	скоморошество		скоморо'шество, въ скоморо'шествѣ	 
 	скопец		скопе'цъ, скопцы' (чле'ны се'кты полага'ющей своё спасе'ніе въ чи'сто физи'ческомъ подавле'ніи пло'ти посре'дствомъ изувѣ'ченія дѣторо'дныхъ о'ргановъ)	 
 	скопидом		скопидо'мъ (одержи'мый стра'стью къ накопле'нію и бережли'вый до ску'пости)	 
 	скоплённый		скоплённый	 
 	скопчество		ско'пчество	 
 	скопище		ско'пище	 
 	скопление		скопле'ніе	 
 	скорбей		скорбе'й (мн. отъ скорбь), ско'рби	 
 	скорбен		ско'рбенъ	 
 	скорбеть		скорбѣ'ть (не скорби'ть!), но скорби'тъ	 
 	скорбит		скорби'тъ, скорбя'тъ, скорби'шь, но скорбѣ'ть а не скорби'ть!	 
 	скорбное		ско'рбное	 
 	скорбные		ско'рбные (м. р.), ско'рбныя (ж. р. и ср. р.)	 
 	скорбный		ско'рбный, ско'рбнаго, ско'рбное, ско'рбенъ	 
 	скорбящего		скорбя'щаго	 
 	скорбящее		скорбя'щее	 
 	скорбящие		скорбя'щіе (м. р.), скорбя'щія (ж. р. и ср. р.)	 
 	скорее		скорѣ'е, скорѣ'й, скорѣ'е всего'	 
 	скорёженный		скорёженный	 
 	скорёжится		скорёжится	 
 	скорей		скорѣ'й, скорѣ'е	 
 	скорейшего		скорѣ'йшаго	 
 	скорейшее		скорѣ'йшее	 
 	скорейшем		скорѣ'йшемъ (въ скорѣ'йшемъ оконча'ніи)	 
 	скорейшему		скорѣ'йшему	 
 	скорейшие		скорѣ'йшіе (м. р.), скорѣ'йшія (ж. р. и ср. р.)	 
 	скорейший		скорѣ'йшій, скорѣ'йшимъ, скорѣ'йшему, скорѣ'йшаго	 
 	скорейшим		скорѣ'йшимъ (око'нчить скорѣ'йшимъ о'бразомъ)	 
 	скоренький		ско'ренькій	 
 	скоренько		скоре'нько	 
 	скорёхонько		скорёхонько	 
 	скорёшенько		скорёшенько	 
 	скорлупа		скорлупа', въ скорлупѣ'	 
 	скорняжить		скорня'жить и скорня'чить	 
 	скорое		ско'рое	 
 	скоромный		скоро'мный	 
 	скоропись		ско'ропись	 
 	скороподъёмный		скороподъёмный	 
 	скороспелый		скороспѣ'лый	 
 	скорострельный		скорострѣ'льный	 
 	скоротечный		скороте'чный	 
 	скорпион		скорпіо'нъ	 
 	скорченный		ско'рченный	 
 	скорые		ско'рые (м. р.), ско'рыя (ж. р. и ср. р.)	 
 	скорый		ско'рый, ско'раго	 
 	скотоложество		скотоло'жество и скотоло'жство (полово'е сноше'ніе человѣ'ка съ живо'тнымъ)	 
 	скотоложец		скотоло'жецъ	 
 	скотоприёмный		скотопріёмный	 
