 	петербургского		петербу'ргскаго	 
 	петербургское		петербу'ргское	 
 	петербуржанка		петербу'рженка	 
 	петербурженка		петербу'рженка	 
 	петербуржец		петербу'ржецъ	 
 	петербуржка		петербу'рженка	 
 	петербуржский		петербу'ргскій	 
 	петербуржцы		петербу'ржцы	 
 	Петергоф		Петерго'фъ	 
 	Петерсбург		Петерсбу'ргъ	 
 	Петёфи		Петёфи	 
 	петиметерство		петиме'терство (щегольство')	 
 	петиметр		петиме'тръ (изы'сканный щёголь, уха'живатель)	 
 	петит		пети'тъ (типогра'фскій шри'фтъ въ 8 пу'нктовъ)	 
 	петиция		пети'ція	 
 	петлёй		петлёй	 
 	петлица		петли'ца, въ петли'цѣ	 
 	петля		петля', въ петлѣ', пе'тли, пе'тель, пе'тлямъ	 
 	Пётр		Пётръ, при Петрѣ'	 
 	Петрарка		Петра'рка	 
 	Петров		Петро'въ Пётръ Петро'вичъ, о Петро'вѣ Петрѣ' Петро'вичѣ	 
 	петровские		петро'вскіе (м. р.), петро'вскія (ж. р. и ср. р.)	 
 	петровский		петро'вскій, петро'вскаго, петро'вскимъ	 
 	Петровское		Петро'вское	 
 	Петроград		Петрогра'дъ, въ Петрогра'дѣ	 
 	петроградские		петрогра'дскіе (м. р.), петрогра'дскія (ж. р. и ср. р.)	 
 	петроградского		петрогра'дскаго	 
 	петроградское		петрогра'дское	 
 	Петрозаводск		Петрозаво'дскъ	 
 	Петроков		Петроко'въ	 
 	петролеум		петро'леумъ (не'фть)	 
 	Петроний		Петро'ній	 
 	Петропавловск		Петропа'вловскъ	 
 	Петропавловская		Петропа'вловская Крѣ'пость	 
 	Петруччи		Петру'ччи	 
 	петрушка		петру'шка	 
 	Петтенкофер		Петтенко'феръ	 
 	петуния		пету'нія, пету'нья	 
 	петух		пѣту'хъ, о пѣтухѣ', пѣтухо'мъ, съ пѣтуха'ми	 
 	петушиного		пѣтуши'наго	 
 	петушиное		пѣтуши'ное	 
 	петушиные		пѣтуши'ные (м. р.), пѣтуши'ныя (ж. р. и ср. р.)	 
 	петушиный		пѣтуши'ный, пѣтуши'наго, пѣтуши'ное, по-пѣтуши'ному	 
 	петуший		пѣту'шій, пѣту'шья, пѣту'шье, пѣту'шьяго	 
 	петушится		пѣтуши'тся	 
 	петушиться		пѣтуши'ться	 
 	Петушки		Пѣтушки', пѣтуши'нскій	 
 	петушком		пѣтушко'мъ	 
 	петушок		пѣтушо'къ, пѣтушо'чекъ	 
 	петушьего		пѣту'шьяго	 
 	петый		пѣ'тый, пѣ'тая, пѣ'таго	 
 	петь		пѣ'ть, пѣ'ться	 
 	Петя		Пе'тя	 
 	пеун		пѣ'унъ (пѣту'хъ)	 
 	пёхом		пѣ'хомъ (пѣшко'мъ)	 
 	пехота		пѣхо'та, въ пѣхо'тѣ	 
 	пехотинец		пѣхоти'нецъ	 
 	пехотный		пѣхо'тный, пѣхо'тнаго	 
 	пехотные		пѣхо'тные (м. р.), пѣхо'тныя (ж. р. и ср. р.)	 
 	пехотой		пѣхо'той, пѣхо'ту	 
 	пехтурой		пѣхтуро'й (пѣшко'мъ)	 
 	печалится		печа'лится, печа'лимся, печа'лишься	 
 	печалить		печа'лить	 
 	печалиться		печа'литься	 
 	печалование		печа'лованіе	 
 	печаловаться		печа'ловаться	 
 	печаль		печа'ль, въ печа'ли, печа'лью	 
 	печальнее		печа'льнѣе	 
 	печальник		печа'льникъ	 
 	печальница		печа'льница	 
 	печально		печа'льно, печа'льно знамени'тый, печа'льно извѣ'стный	 
 	печальное		печа'льное, печа'льная, печа'льный	 
 	печатает		печа'таетъ, печа'таемъ, печа'таешь	 
 	печаталась		печа'талась	 
 	печатались		печа'тались	 
 	печаталось		печа'талось	 
 	печатался		печа'тался	 
 	печатание		печа'таніе	 
 	печатать		печа'тать, печа'таетъ, печа'таете, печа'таемъ, печа'таешь, печа'таютъ	 
 	печатка		печа'тка, на печа'ткѣ	 
 	печатник		печа'тникъ, печа'тника, о печа'тникѣ	 
 	печатного		печа'тнаго, печа'тной, печа'тныхъ	 
 	печатные		печа'тные (м. р.), печа'тныя (ж. р. и ср. р.)	 
 	печатный		печа'тный, печа'тнымъ, печа'тныхъ, печа'тными, печа'тной, печа'тную	 
 	печатня		печа'тня, въ печа'тнѣ (типогра'фія)	 
 	печать		печа'ть, въ печа'ти, печа'тью	 
 	печей		пече'й (отъ пе'чка)	 
 	печенег		печенѣ'гъ, о печенѣ'гѣ	 
 	печенеги		печенѣ'ги, печенѣ'говъ, печенѣ'гами, о печенѣ'гахъ	 
 	печение		пече'ніе	 
 	печёнка		печёнка	 
 	печень		пе'чень	 
 	печенье		пече'нье	 
 	печёный		печёный, печётъ	 
 	Печерский		Пече'рскій	 
 	Печёры		Печёры	 
 	печёт		печётъ (испека'етъ)	 
 	печётся		печётся (испека'ется и забо'тится)	 
 	печёшься		печёшься (испека'ешься и забо'тишься)	 
 	печка		пе'чка, въ пе'чкѣ	 
 	печник		печни'къ	 
 	печной		печно'й	 
 	Печора		Печо'ра	 
 	Печорин		Печо'ринъ	 
 	печурка		печу'рка (ма'ленькая пе'чка; небольша'я ни'ша въ печно'й сте'нкѣ)	 
 	печь		пе'чь (и отъ пёкъ, и отъ пе'чка)	 
 	печься		пе'чься (испека'ться и пещи'сь, забо'титься)	 
 	Пешавар		Пешаве'ръ	 
 	пешего		пѣ'шаго	 
 	пешедралом		пѣшедра'ломъ (пѣшко'мъ)	 
 	пешее		пѣ'шее	 
 	пешеход		пѣшехо'дъ	 
 	пешечком		пѣше'чкомъ	 
 	пешие		пѣ'шіе (м. р.), пѣ'шія (ж. р. и ср. р.)	 
 	пеший		пѣ'шій, пѣ'шаго	 
 	пешка		пѣ'шка, пѣ'шечка	 
 	пешком		пѣшко'мъ	 
 	пешня		пешня' и пе'шня, пешнёй и пе'шней, мн. пе'шни, пе'шенъ, пе'шнямъ	 
 	пешочком		пѣше'чкомъ	 
 	пещера		пеще'ра, въ пеще'рѣ	 
 	пещись		пещи'сь (пе'чься, забо'титься, попече'ніе) — уcтap.	 
пи 	Пиама		Піа'ма	^
 	пианино		піани'но и пьяни'но	 
 	пианиссимо		піани'ссимо	 
 	пианист		піани'стъ, о піани'стѣ	 
 	пианистка		піани'стка, о піани'сткѣ	 
 	пиастр		піа'стръ (ме'лкая размѣ'нная моне'та)	 
 	пивень		пиве'нь, пѣве'нь (укр. пѣту'хъ)	 
 	Пивень		Пиве'нь	 
 	пивная		пивна'я, сyщ. мн. ч. пивны'я	 
 	пивное		пивно'е, пивно'го	 
 	пивные		пивны'е (м. р. — животы'), пивны'я (ж. р. и ср. р. — дро'жжи)	 
 	пиво		пи'во, въ пи'вѣ (не пива'сикъ :)	 
 	пивоваренный		пивова'ренный, пивова'реннаго	 
 	Пигасий		Пига'сій	 
 	Пигмалион		Пигмаліо'нъ	 
 	пигмеи		пигме'и (назва'ніе ря'да наро'довъ негро'идной ра'сы, отлича'ющихся ни'зкимъ ро'стомъ), пигме'й, пигме'емъ, пигме'евъ, пигме'ями, о пигме'яхъ	 
 	пигмент		пигме'нтъ	 
 	пиджак		пиджа'къ, въ пиджакѣ'	 
 	пиелит		піели'тъ, піэли'тъ (воспале'ніе)	 
 	пиемия		піемі'я, піэмі'я (зараже'ніе кро'ви)	 
 	пиетет		піете'тъ (почти'тельное отноше'ніе), піете'тный	 
 	пиетизм		піети'змъ, піэти'змъ (показно'е благоче'стіе)	 
 	пиетист		піети'стъ, піэти'стъ (ре'вностный исполни'тель показно'го благоче'стія)	 
 	пижама		пижа'ма, въ пижа'мѣ	 
 	пижма		пи'жма	 
 	пиит		піи'тъ (поэ'тъ) — уcтap., піи'тика, піити'ческій	 
 	Пий		Пі'й	 
 	Пикардия		Пика'рдія	 
 	пике		пике' (пло'тная хлопча'то-бума'жная тка'нь съ релье'фнымъ узо'ромъ; пики'рованіе аэропла'на)	 
 	пикет		пике'тъ, въ пике'тѣ	 
 	пикиньер		пикинье'ръ, пикинёръ (во'инъ пѣхо'ты и'ли ко'нницы, вооружённый пи'кой и'ли копьёмъ)	 
 	пиксель		пи'ксель	 
 	Пикте		Пикте'	 
 	пиле		пиле'	 
 	пиленгас		пиленга'съ (ры'ба семе'йства кефа'лей)	 
 	пиление		пиле'ніе	 
 	пиленный		пи'ленный	 
 	пилено		пи'лено-перепи'лено	 
 	пилёный		пилёный	 
 	пиленый		пи'леный-перепи'леный	 
 	пиллерс		пи'лерсъ	 
 	пилот		пило'тъ, (не пело'тъ :)	 
 	пилотка		пило'тка, (не пело'тка :)	 
 	Пимен		Пи'менъ	 
 	пинакотека		пинакоте'ка (карти'нная галлере'я; храни'лище карти'нъ)	 
 	Пиндемонте		Пиндемо'нте	 
 	Пинега		Пине'га	 
 	пинцет		пинце'тъ	 
 	пинчер		пи'нчеръ	 
 	пион		піо'нъ	 
 	пионер		піоне'ръ (первопрохо'децъ)	 
 	пиперин		пипери'нъ	 
 	пипетка		пипе'тка	 
 	пир		пи'ръ, о пи'рѣ, на пиру' и на пи'рѣ, пиры', пиро'въ	 
 	Пирей		Пире'й	 
 	Пиренеи		Пирине'и	 
 	пировать		пирова'ть	 
 	пирог		пиро'гъ, пирога', въ пирогѣ'	 
 	пирога		пиро'га, въ пиро'гѣ	 
 	пирогения		пирогені'я	 
 	пирожное		пиро'жное	 
 	пирожок		пирожо'къ, въ пирожкѣ'	 
 	пирометр		пиро'метръ (прибо'ръ для измѣре'нія высо'кихъ температу'ръ)	 
 	пиротехника		пироте'хника	 
 	пируэт		пируэ'тъ	 
 	пиршество		пи'ршество	 
 	писание		писа'ніе, писа'нія, въ писа'ніи	 
 	писанный		пи'санный, пи'саннаго	 
 	писаный		пи'саный (краса'вецъ)	 
 	Писарев		Пи'саревъ	 
 	писарёнок		писарёнокъ	 
 	писатель		писа'тель, писа'тельница, о писа'телѣ, о писа'тельницѣ, писа'телемъ, писа'тельницей	 
 	Писемский		Пи'семскій	 
 	писец		писе'цъ, о писцѣ'	 
 	пистолет		пистоле'тъ	 
 	писчебумажный		писчебума'жный, писчебума'жнаго	 
 	писчий		пи'счій, пи'счаго	 
 	письмена		письмена'	 
 	письменность		пи'сьменность	 
 	письмецо		письмецо', въ письмецѣ'	 
 	письмо		письмо', въ письмѣ'	 
 	письмовничек		письмо'вничекъ	 
 	письмоводитель		письмоводи'тель, письмоводи'телемъ, письмово'децъ	 
 	письмоносец		письмоно'сецъ (почтальо'нъ), письмоно'сцемъ, письмоно'сцевъ	 
 	питаем		пита'емъ, пита'емся	 
 	питает		пита'етъ, пита'ется	 
 	питаешь		пита'ешь, пита'ешься	 
 	питание		пита'ніе	 
 	питательный		пита'тельный	 
 	питейный		пите'йный, пите'йное (заведе'ніе, торгу'ющее спиртны'ми напи'тками), пите'йныя заведе'нія	 
 	питекантроп		питека'нтропосъ	 
 	Питео		Пите'о	 
 	Питер		Пи'теръ (Петербу'ргъ)	 
 	питерский		пи'терскій (петербу'ргскій)	 
 	питие		питіе', питіе'мъ, о питіи', питія', питі'й, питія'мъ	 
 	Питиусские		Питіу'зскіе (острова')	 
 	питомец		пито'мецъ	 
 	питьё		питьё, въ питьѣ', мн. ч. пите'й, питья', питья'мъ	 
 	питьевая		питьева'я	 
 	питьевое		питьево'е	 
 	питьевой		питьево'й, питьево'го	 
 	питьевые		питьевы'е (м. р.), питьевы'я (ж. р. и ср. р.)	 
 	пить-есть		пить-ѣсть, ѣ'ли-пи'ли	 
 	пиурия		піу'рія (выдѣле'ніе гно'я съ мочо'й)	 
 	Пифагор		Пиѳаго'ръ	 
 	Пифей		Пиѳе'й	 
 	Пифия		Пи'ѳія	 
 	пихнёшь		пихнёшь	 
 	пишет		пи'шетъ, пи'шемъ, пи'шешь, пи'шете	 
 	пишете		пи'шете, но пиши'те	 
 	пишется		пи'шется	 
 	пиши		пиши', (не пешы' :)	 
 	пиши ещё		пиши' ещё, (не пешы' исчо' :)	 
 	пишите		пиши'те, но пи'шете	 
 	Пишпек		Пишпе'къ	 
 	пища		пи'ща, въ пи'щѣ, для пи'щи	 
 	пищеварение		пищеваре'ніе	 
 	пищевого		пищево'го	 
 	пищевое		пищево'е	 
 	пищевой		пищево'й, пищево'го, пищевы'хъ	 
 	пищевые		пищевы'е (м. р.), пищевы'я (ж. р. и ср. р.)	 
 	пищеприёмный		пищепріёмный	 
 	пиявка		пія'вка	 
пл 	плавание		пла'ваніе	^
 	плавательного		пла'вательнаго	 
 	плавательный		пла'вательный бассе'йнъ	 
 	плавень		пла'вень	 
 	плавление		плавле'ніе	 
 	плавучий		плову'чій	 
 	плагиат		плагіа'тъ	 
 	плакат		плака'тъ, на плака'тѣ	 
 	плаке		плаке' (издѣ'ліе, покры'тое то'нкими листо'чками цѣ'ннаго мета'лла и'ли пласти'нками цѣ'нныхъ поро'дъ де'рева)	 
 	плакетка		плаке'тка (меда'ль прямоуго'льной фо'рмы; наградна'я или сувени'рная доще'чка)	 
 	пламень		пла'мень (пла'мя)	 
 	пламенеть		пламенѣ'ть, пламенѣ'етъ	 
 	пламя		пла'мя, пла'менемъ, пла'мени	 
 	план		пла'нъ, въ пла'нѣ	 
 	планер		пла'неръ и планёръ	 
 	планёр		планёръ и пла'неръ	 
 	планёрка		планёрка, на планёркѣ	 
 	планета		плане'та, на плане'тѣ	 
 	планетарий		планета'рій	 
 	планетарный		планета'рный, планета'рнаго	 
 	планетолёт		планетолётъ	 
 	планиметрия		планиме'трія (раздѣ'лъ элемента'рной геоме'тріи, изуча'ющій сво'йства фигу'ръ на пло'скости)	 
 	планшет		планше'тъ, въ планше'тѣ	 
 	пластический		пласти'ческій	 
 	платёж		платёжъ	 
 	платёжеспособный		платёжеспособный	 
 	платёжка		платёжка	 
 	плательщик		плате'льщикъ	 
 	Платея		Плате'я	 
 	платина		пла'тина (мета'ллъ)	 
 	платиновые		пла'тиновые (м. р.), пла'тиновыя (ж. р. и ср. р.)	 
 	платок		плато'къ	 
 	платонический		платони'ческій, платони'ческое (чи'сто духо'вное влече'ніе лишённое чу'вственности)	 
 	платформа		платфо'рма	 
 	платье		пла'тье, въ пла'тьѣ, пла'тьемъ, пла'тья, пла'тьями, пла'тьевъ	 
 	платьице		пла'тьице	 
 	платяной		платяно'й	 
 	плацебо		плаце'бо (вещество', не облада'ющее лѣче'бными сво'йствами, примѣня'ется для внуше'нія въ лѣче'ніи — эффе'ктъ плаце'бо)	 
 	плацента		плаце'нта	 
 	плачевно		плаче'вно	 
 	плачем		пла'чемъ	 
 	плаченый		пла'ченый	 
 	плачет		пла'четъ	 
 	плачу		плачу' (де'ньги), пла'тишь и плочу', пло'тишь	 
 	плачу		пла'чу (страда'ю), пла'чешь	 
 	плачьте		пла'чьте	 
 	плашечка		пла'шечка	 
 	плашмя		плашмя'	 
 	плащ		плащъ, въ плащѣ' (не плащь!)	 
 	плащаница		плащани'ца (покрыва'ло съ вы'шитымъ изображе'ніемъ тѣ'ла Христа' въ гробу', употребля'ется въ церко'вномъ пасха'льномъ обря'дѣ)	 
 	плащёвка		плащёвка (плащева'я тка'нь)	 
 	плебеев		плебе'евъ	 
 	плебей		плебе'й (человѣ'къ недворя'нскаго происхожде'нія, вы'ходецъ изъ ни'зшихъ сосло'вій), плебе'и, плебе'емъ, о плебе'ѣ	 
 	плебисцит		плебисци'тъ (оди'нъ изъ ви'довъ всенаро'днаго голосова'нія, устра'иваемаго для рѣше'нія осо'бо ва'жныхъ вопро'совъ; рефере'ндумъ), не плебесци'тъ!	 
 	плебс		пле'бсъ (плебе'и)	 
 	плева		плева'	 
 	Плевако		Плева'ко Ѳёдоръ Ники'форовичъ	 
 	плевательница		плева'тельница	 
 	плевать		плева'ть	 
 	плевелы		пле'велы (со'рныя тра'вы; отдѣли'ть зёрна отъ пле'велъ — отдѣли'ть хоро'шее отъ плохо'го)	 
 	Плевна		Пле'вна, при Пле'внѣ	 
 	плёвое		плёвое (просто'е, лёгкое дѣ'ло)	 
 	плевок		плево'къ, при плевкѣ'	 
 	плевра		пле'вра	 
 	плеврит		плеври'тъ	 
 	плёвый		плёвый	 
 	плед		пле'дъ	 
 	плезиозавр		плезіоза'връ	 
 	Плейель		Плейе'ль	 
 	плектр		пле'ктръ (медіа'торъ; пласти'нка для извлече'нія зву'ковъ изъ стру'нныхъ музыка'льныхъ инструме'нтовъ)	 
 	плектрон		пле'ктронъ (у дре'внихъ гре'ковъ па'лочка для извлече'нія зву'ковъ изъ ли'ры)	 
 	плёл		плёлъ	 
 	племена		племена'	 
 	племенем		пле'менемъ	 
 	племени		пле'мени	 
 	племенник		племенни'къ	 
 	племенного		племенно'го	 
 	племенное		племенно'е	 
 	племенной		племенно'й, племенно'го	 
 	племенные		племенны'е (м. р.), племенны'я (ж. р. и ср. р.)	 
 	племя		пле'мя, племёнъ, пле'менемъ, пле'мени, пле'менамъ	 
 	племянник		племя'нникъ (сы'нъ бра'та и'ли сестры'; внуча'тый, двою'родный племя'нникъ — сы'нъ племя'нника, племя'нницы)	 
 	племянница		племя'нница (до'чь бра'та и'ли сестры'; внуча'тая, двою'родная племя'нница — до'чь племя'нника, племя'нницы)	 
 	племянничек		племя'нничекъ	 
 	плен		плѣ'нъ	 
 	пленарный		плена'рный, плена'рное засѣда'ніе (происходя'щее при уча'стіи всѣ'хъ чле'новъ да'нной организа'ціи)	 
 	пленён		плѣнёнъ	 
 	пленение		плѣне'ніе	 
 	пленённый		плѣнённый, плѣнённаго	 
 	пленительный		плѣни'тельный, плѣни'тельнаго	 
 	пленить		плѣни'ть, плѣни'ться	 
 	плёнка		плёнка, на плёнкѣ	 
 	пленник		плѣ'нникъ, о плѣ'нникѣ	 
 	пленные		плѣ'нные (м. р.), плѣ'нныя (ж. р. и ср. р.)	 
 	пленный		плѣ'нный, плѣ'ннаго	 
 	плёночный		плёночный	 
 	пленум		пле'нумъ, на пле'нумѣ	 
 	пленэр		плене'ръ (жи'вопись на откры'томъ во'здухѣ), на плене'рѣ	 
 	пленять		плѣня'ть	 
 	плеоназм		плеона'змъ (рѣчево'е изли'шество съ то'чки зрѣ'нія смыслово'й полноты', нaпp. своя' автобіогра'фія, сни'ться во снѣ)	 
 	плеонастический		плеонасти'ческій	 
 	плесень		плѣ'сень	 
 	плёс		плёсъ (уча'стокъ рѣки' ме'жду изги'бами, перека'тами съ широ'кимъ, споко'йнымъ тече'ніемъ и бо'льшей, чѣмъ на перека'тахъ, глубино'й)	 
 	плеск		пле'скъ	 
 	плескание		плеска'ніе	 
 	плесканётся		плесканётся	 
 	плесневеет		плѣ'сневѣетъ	 
 	плесневение		плѣ'сневѣніе	 
 	плесневеть		плѣ'сневѣть	 
 	плеснёшь		плеснёшь	 
 	плеснуть		плесну'ть	 
 	плеснь		плѣ'снь, плѣ'сень	 
 	плёсо		плёсо (плёсъ)	 
 	плести		плести', плету', плетёшь, плёлъ, плела', плело', плету'щій, плётшій, плетённый, плетёнъ, плетена', плетено', плетя'	 
 	плестись		плести'сь, плету'сь, плетёшься, плёлся, плела'сь, плело'сь, плётшійся	 
 	плетение		плете'ніе	 
 	плетёнка		плетёнка	 
 	плетённый		плетённый	 
 	плетень		плете'нь	 
 	плетёный		плетёный	 
 	плётка		плётка	 
 	Плетнёв		Плетнёвъ	 
 	плетнём		плетнёмъ	 
 	плёточный		плёточный	 
 	Плеттенберг		Плеттенбе'ргъ	 
 	плётшийся		плётшійся	 
 	плеть		пле'ть, пле'ти, плете'й, плетя'ми и плетьми', пле'тью	 
 	плечевой		плечево'й	 
 	плеченогие		плечено'гіе	 
 	плечико		пле'чико	 
 	плечистый		плечи'стый	 
 	плечо		плечо', на плечѣ', съ плеча', мн. пле'чи, плечъ (не плече'й!), плеча'мъ, за плеча'ми	 
 	плешивевший		плѣши'вѣвшій	 
 	плешивенький		плѣши'венькій	 
 	плешиветь		плѣши'вѣть, плѣши'вѣю, плѣши'вѣетъ	 
 	плешивого		плѣши'ваго	 
 	плешивое		плѣши'вое	 
 	плешивые		плѣши'вые (м. р.), плѣши'выя (ж. р. и ср. р.)	 
 	плешивый		плѣши'вый, плѣши'ваго	 
 	плешь		плѣ'шь, плѣши'на, плѣши'нка, плѣ'шка, проплѣ'шина; плѣ'шь проѣ'сть (изму'чить про'сьбами)	 
 	Плещеев		Плеще'евъ	 
 	плещут		пле'щутъ	 
 	плеяда		плея'да и плеа'да (гру'ппа выдаю'щихся дѣ'ятелей въ како'й-либо о'бласти культу'ры, нау'ки въ одну' эпо'ху)	 
 	плие		пліе', пліэ' (движе'ніе въ та'нцахъ; ка'рточный те'рминъ удвое'нія ста'вки)	 
 	Плиний		Пли'ній	 
 	плиоцен		пліоце'нъ	 
 	плиссе		плиссе' (ме'лкія паралле'льныя скла'дки на тка'ни)	 
 	пловец		плове'цъ, о пловцѣ'	 
 	плодосъёмник		плодосъёмникъ	 
 	Плоешти		Плое'шти	 
 	плоскогорье		плоского'рье	 
 	плоскогубцы		плоскогу'бцы	 
 	плотва		плотва'	 
 	плотина		плоти'на (запру'да), на плоти'нѣ	 
 	плотнее		плотнѣ'е	 
 	плотнеешь		плотнѣ'ешь	 
 	плотненький		пло'тненькій, пло'тненько	 
 	плотнеть		плотнѣ'ть	 
 	плотничье		пло'тничье	 
 	плотное		пло'тное, пло'тнаго	 
 	плотнонаселённый		плотнонаселённый	 
 	плохенький		пло'хенькій и пло'хонькій	 
 	плотский		пло'тскій (тѣле'сный; чу'вственный, полово'й)	 
 	плохие		плохі'е (м. р.), плохі'я (ж. р. и ср. р.)	 
 	плохо		пло'хо и пло'ше	 
 	плохое		плохо'е, плохо'го	 
 	плохонький		пло'хонькій и пло'хенькій	 
 	плоше		пло'ше (пло'хо)	 
 	плошечка		пло'шечка	 
 	площадное		площадно'е (руга'тельство)	 
 	площадь		пло'щадь	 
 	плутишка		плути'шка	 
 	плутишка		плути'шка	 
 	Пльзень		Пи'льзенъ	 
 	плывёшь		плывёшь	 
 	плюёшься		плюёшься	 
 	пляж		пляжъ, на пля'жѣ	 
пн 	пневматика		пневма'тика	^
 	пневматический		пневмати'ческій	 
 	пневмоёмкость		пневмоёмкость	 
 	пневмония		пневмоні'я, пнеймоні'я	 
 	пнёшь		пнёшь, пнёмъ	 
по 	побагроветь		побагровѣ'ть	^
 	побасёнка		побасёнка, поба'сенка (коро'ткій занима'тельный разска'зъ анекдоти'ческаго и'ли поучи'тельнаго хара'ктера)	 
 	побег		побѣ'гъ, при побѣ'гѣ	 
 	победа		побѣ'да, къ побѣ'дѣ, съ побѣ'дой, за побѣ'ду, по'слѣ побѣ'ды	 
 	победит		побѣди'тъ	 
 	победитель		побѣди'тель	 
 	победить		побѣди'ть	 
 	победное		побѣ'дное	 
 	победные		побѣ'дные (м. р.), побѣ'дныя (ж. р. и ср. р.)	 
 	победный		побѣ'дный, побѣ'днаго	 
 	победоносец		побѣдоно'сецъ	 
 	победоносное		побѣдоно'сное	 
 	победоносный		побѣдоно'сный, побѣдоно'снаго	 
 	побежалый		побѣжа'лый (ра'дужные цвѣта' пове'рхности мета'лловъ по'слѣ нагрѣ'ва)	 
 	побежать		побѣжа'ть	 
 	побеждать		побѣжда'ть	 
 	побеждённый		побѣждённый	 
 	побейте		побе'йте	 
 	побелеет		побѣлѣ'етъ	 
 	побелевшие		побѣлѣ'вшіе (м. р.), побѣлѣ'вшія (ж. р. и ср. р.)	 
 	побелевший		побѣлѣ'вшій	 
 	побелел		побѣлѣ'лъ	 
 	побелело		побѣлѣ'ло	 
 	побелённый		побѣлённый (отъ бѣли'ть), но побѣлѣ'ть	 
 	побелеть		побѣлѣ'ть	 
 	побелеют		побѣлѣ'ютъ	 
 	побелить		побѣли'ть	 
 	побесить		побѣси'ть	 
 	поберёгшийся		поберёгшійся	 
 	побережёмся		побережёмся	 
 	побережённый		побережённый	 
 	побережные		побере'жные (м. р.), побере'жныя (ж. р. и ср. р.)	 
 	побережный		побере'жный, побере'жнаго, побере'жное	 
 	побережье		побере'жье, побере'жій, побере'жьямъ	 
 	поберечь		побере'чь	 
 	побеседовать		побесѣ'довать	 
 	побеседует		побесѣ'дуетъ, побесѣ'дуете, побесѣ'дуемъ, побесѣ'дуешь, побесѣ'дуютъ	 
 	побиение		побіе'ніе	 
 	побитие		поби'тіе	 
 	поблагодарить		поблагодари'ть	 
 	побледнеть		поблѣднѣ'ть	 
 	поблёклый		поблёклый и побле'клый	 
 	поблёкнуть		поблёкнуть и побле'кнуть, поблёкнетъ	 
 	поблёскивать		поблёскивать	 
 	поближе		побли'же	 
 	поблизости		побли'зости	 
 	побоев		побо'евъ	 
 	поболеть		поболѣ'ть	 
 	побольше		побо'льше	 
 	побочного		побо'чнаго	 
 	побочное		побо'чное	 
 	побочные		побо'чные (м. р.), побо'чныя (ж. р. и ср. р.)	 
 	побояться		побоя'ться	 
 	по-братски		по-бра'тски	 
 	побредёшь		побредёшь	 
 	побреем		побре'емъ	 
 	побреет		побре'етъ	 
 	побреешь		побре'ешь	 
 	побрезгать		побре'згать	 
 	побрёл		побрёлъ	 
 	побрёхивать		побрёхивать	 
 	побреют		побре'ютъ	 
 	по-будничному		по-бу'дничному	 
 	побуждённый		побуждённый	 
 	побьётесь		побьётесь	 
 	побьёшься		побьёшься	 
 	побывавшего		побыва'вшаго	 
 	побывавшей		побыва'вшей	 
 	побывавшие		побыва'вшіе (м. р.), побыва'вшія (ж. р. и ср. р.)	 
 	побывавший		побыва'вшій, побыва'вшаго	 
 	побывает		побыва'етъ	 
 	побываете		побыва'ете	 
 	побывшего		побы'вшаго	 
 	побывшей		побы'вшей	 
 	побывшем		побы'вшемъ	 
 	побывшему		побы'вшему	 
 	побывшие		побы'вшіе (м. р.), побы'вшія (ж. р. и ср. р.)	 
 	побывший		побы'вшій, побы'вшаго	 
 	побывшим		побы'вшимъ, побы'вшей, побы'вшихъ	 
 	поважнее		поважнѣ'е	 
 	поваленный		пова'ленный	 
 	повар		по'варъ, о по'варѣ	 
 	поваренная		пова'ренная (соль)	 
 	поварёнок		поварёнокъ	 
 	поварёшка		поварёшка	 
 	по-вашему		по-ва'шему (будь по-ва'шему), но по ва'шему мнѣ'нію	 
 	повевать		повѣва'ть (отъ вѣ'ять)	 
 	поведать		повѣ'дать, повѣ'даешь	 
 	поведёмся		поведёмся	 
 	поведение		поведе'ніе	 
 	поведённый		поведённый	 
 	поведёрно		поведёрно	 
 	поведётесь		поведётесь	 
 	поведёшься		поведёшься	 
 	повезённый		повезённый	 
 	повезёт		повезётъ	 
 	повезло		повезло'	 
 	повезти		повезти'	 
 	повёзший		повёзшій	 
 	повёл		повёлъ	 
 	повелеваем		повелѣва'емъ	 
 	повелевать		повелѣва'ть	 
 	повелевающий		повелѣва'ющій	 
 	повелел		повелѣ'лъ	 
 	повеление		повелѣ'ніе	 
 	повелено		пове'лѣно	 
 	повелеть		повелѣ'ть	 
 	повелителем		повели'телемъ	 
 	повелитель		повели'тель, о повели'телѣ	 
 	повелось		повело'сь, повели'сь	 
 	повёлся		повёлся	 
 	Повенец		Повѣне'цъ, въ Повѣнцѣ'	 
 	поверение		повѣре'ніе	 
 	поверенный		повѣ'ренный	 
 	повергать		поверга'ть	 
 	повергнуть		пове'ргнуть	 
 	поверженный		пове'рженный	 
 	поверить		повѣ'рить	 
 	поверишь		повѣ'ришь, не повѣ'ришь	 
 	поверка		повѣ'рка, при повѣ'ркѣ	 
 	повернёшься		повернёшься	 
 	повернуть		поверну'ть	 
 	повёрнутый		повёрнутый	 
 	повёрстанный		повёрстанный	 
 	повёрстный		повёрстный	 
 	повёртывай		повёртывай	 
 	поверх		пове'рхъ	 
 	поверхностный		пове'рхностный	 
 	поверхность		пове'рхность	 
 	поверху		по'верху, пове'рхъ (наpѣч. — све'рху), но по ве'рху кры'ши	 
